ts_code,symbol,name,area,industry,market,list_date,total_mv,circ_mv
000048.SZ,000048,京基智农,深圳,区域地产,主板,19941101,814513.536,809102.976
000049.SZ,000049,德赛电池,深圳,电气设备,主板,19950320,953903.5643,953552.9642
000050.SZ,000050,深天马A,深圳,元器件,主板,19950315,2209515.1472,2209489.4583
000055.SZ,000055,方大集团,深圳,其他建材,主板,19960415,432771.3135,272369.3349
000056.SZ,000056,皇庭国际,深圳,其他商业,主板,19960708,441682.3828,329840.1187
000058.SZ,000058,深赛格,深圳,商品城,主板,19961226,1101924.6014,881316.8856
000059.SZ,000059,华锦股份,辽宁,石油加工,主板,19970130,753337.4349,753337.4349
000060.SZ,000060,中金岭南,深圳,铅锌,主板,19970123,1797783.7361,1797645.7493
000061.SZ,000061,农产品,深圳,农业综合,主板,19970110,1052117.7612,1052098.4637
000062.SZ,000062,深圳华强,深圳,元器件,主板,19970130,2351204.1559,2347856.9828
000063.SZ,000063,中兴通讯,深圳,通信设备,主板,19971118,17837801.5936,15018076.5646
000065.SZ,000065,北方国际,北京,建筑工程,主板,19980605,1145928.6417,1038127.0726
000066.SZ,000066,中国长城,深圳,IT设备,主板,19970626,5316116.897,5315772.053
000068.SZ,000068,华控赛格,深圳,环境保护,主板,19970611,355355.0268,355355.0268
000069.SZ,000069,华侨城A,深圳,全国地产,主板,19970910,1961212.9649,1682285.6713
000070.SZ,000070,ST特信,深圳,通信设备,主板,20000511,581622.715,574033.1297
000078.SZ,000078,海王生物,深圳,医药商业,主板,19981218,607789.4724,606707.9029
000088.SZ,000088,盐田港,深圳,港口,主板,19970728,2407360.7892,1041349.724
000089.SZ,000089,深圳机场,深圳,机场,主板,19980420,1378117.11,1378098.8948
000090.SZ,000090,天健集团,深圳,建筑工程,主板,19990721,724995.6284,724962.4544
000096.SZ,000096,广聚能源,深圳,石油贸易,主板,20000724,999504.0,967035.264
000099.SZ,000099,中信海直,深圳,空运,主板,20000731,2016226.5861,2016226.5861
000100.SZ,000100,TCL科技,广东,元器件,主板,20040130,8957621.5259,8632807.2807
000151.SZ,000151,中成股份,北京,商贸代理,主板,20000906,452076.7755,412632.4913
000153.SZ,000153,丰原药业,安徽,化学制药,主板,20000920,278399.4595,271313.2895
000155.SZ,000155,川能动力,四川,新型电力,主板,20000926,2030785.1762,1862874.6048
000156.SZ,000156,华数传媒,浙江,影视音像,主板,20000906,1549051.5215,1421096.2332
000157.SZ,000157,中联重科,湖南,工程机械,主板,20001012,7185377.5714,5854382.3322
000158.SZ,000158,常山北明,河北,软件服务,主板,20000724,3982154.252,3955256.6557
000159.SZ,000159,国际实业,新疆,石油贸易,主板,20000926,260531.8082,260531.8082
000166.SZ,000166,申万宏源,新疆,证券,主板,20150126,12720291.8365,11448037.7165
000301.SZ,000301,东方盛虹,江苏,化纤,主板,20000529,6346773.8477,6344206.2586
000333.SZ,000333,美的集团,广东,家用电器,主板,20130918,54223551.437,48805639.325
000338.SZ,000338,潍柴动力,山东,汽车配件,主板,20070430,14477357.766,8255235.789
000400.SZ,000400,许继电气,河南,电气设备,主板,19970418,2473826.8223,2448201.7103
000401.SZ,000401,冀东水泥,河北,水泥,主板,19960614,1299867.1404,778460.796
000402.SZ,000402,金融街,北京,全国地产,主板,19960626,896678.9721,896468.9706
000403.SZ,000403,派林生物,山西,生物制药,主板,19960628,1521366.894,1512762.4438
000404.SZ,000404,长虹华意,江西,家用电器,主板,19960619,501117.1049,498952.2038
000407.SZ,000407,胜利股份,山东,供气供热,主板,19960703,282507.1746,281121.1046
000408.SZ,000408,藏格矿业,青海,农药化肥,主板,19960628,5186455.6357,5186401.1362
000409.SZ,000409,云鼎科技,山东,软件服务,主板,19960627,1063528.1518,663802.2082
000410.SZ,000410,沈阳机床,辽宁,机床制造,主板,19960718,1443257.8755,1174960.2449
000411.SZ,000411,英特集团,浙江,医药商业,主板,19960716,555047.0838,343081.2654
000415.SZ,000415,渤海租赁,新疆,多元金融,主板,19960716,2090368.1933,1822736.8284
000417.SZ,000417,合百集团,安徽,百货,主板,19960812,427376.5416,426907.0431
000419.SZ,000419,通程控股,湖南,百货,主板,19960816,312560.0266,312560.0266
000420.SZ,000420,吉林化纤,吉林,化纤,主板,19960802,944205.4437,943878.9669
000421.SZ,000421,南京公用,江苏,供气供热,主板,19960806,349092.9624,348003.035
000422.SZ,000422,湖北宜化,湖北,农药化肥,主板,19960815,1325487.6075,1294768.2418
000423.SZ,000423,东阿阿胶,山东,中成药,主板,19960729,3661652.2213,3661652.2213
000425.SZ,000425,徐工机械,江苏,工程机械,主板,19960828,11225357.7884,7714087.5986
000426.SZ,000426,兴业银锡,内蒙,铅锌,主板,19960828,2397108.2477,2396567.8764
000428.SZ,000428,华天酒店,湖南,酒店餐饮,主板,19960808,308734.578,308734.578
000429.SZ,000429,粤高速A,广东,路桥,主板,19980220,2822588.2701,1759494.1581
000430.SZ,000430,张家界,湖南,旅游景点,主板,19960829,279324.2033,228899.772
000488.SZ,000488,ST晨鸣,山东,造纸,主板,20001120,600057.0648,341868.2041
000498.SZ,000498,山东路桥,山东,建筑工程,主板,19970609,900695.9735,841210.5942
000501.SZ,000501,武商集团,湖北,百货,主板,19921120,650567.8504,649976.6318
000503.SZ,000503,国新健康,山东,软件服务,主板,19921130,1139303.8497,1108884.4422
000504.SZ,000504,南华生物,湖南,医疗保健,主板,19921208,359395.1537,338318.2154
000505.SZ,000505,京粮控股,海南,食品,主板,19921221,431081.4988,375001.5392
000506.SZ,000506,*ST中润,山东,黄金,主板,19930312,476586.1114,476408.203
000507.SZ,000507,珠海港,广东,港口,主板,19930326,450670.0986,442145.499
000509.SZ,000509,华塑控股,四川,元器件,主板,19930507,395984.2512,395983.0542
000510.SZ,000510,新金路,四川,化工原料,主板,19930507,245798.0202,229925.9656
000513.SZ,000513,丽珠集团,广东,化学制药,主板,19931028,3110422.9765,1994328.7099
000514.SZ,000514,渝开发,重庆,区域地产,主板,19930712,343414.7828,343414.7828
000516.SZ,000516,国际医学,陕西,医疗保健,主板,19930809,1369791.9253,1347843.5925
000517.SZ,000517,荣安地产,浙江,区域地产,主板,19930806,620864.8846,485937.3511
000518.SZ,000518,四环生物,江苏,生物制药,主板,19930908,222384.144,222379.7097
000519.SZ,000519,中兵红箭,湖南,专用机械,主板,19931008,2299114.8793,2299114.8793
000520.SZ,000520,凤凰航运,湖北,水运,主板,19931025,483775.8915,483775.8915
000521.SZ,000521,长虹美菱,安徽,家用电器,主板,19931018,810549.9637,688800.7733
000523.SZ,000523,红棉股份,广东,食品,主板,19931108,556146.9437,543829.8704
000524.SZ,000524,岭南控股,广东,旅游服务,主板,19931118,676240.4744,676004.9223
000525.SZ,000525,ST红太阳,江苏,农药化肥,主板,19931028,724299.2563,552465.4865
000526.SZ,000526,学大教育,福建,文教休闲,主板,19931101,642300.8113,621009.3789
000528.SZ,000528,柳工,广西,工程机械,主板,19931118,2622989.3008,2621968.8856
000529.SZ,000529,广弘控股,广东,食品,主板,19931118,350857.9883,342500.5106
000530.SZ,000530,冰山冷热,辽宁,机械基件,主板,19931208,500868.2292,356410.8957
000531.SZ,000531,穗恒运A,广东,火力发电,主板,19940106,678993.6685,593154.0582
000532.SZ,000532,华金资本,广东,多元金融,主板,19940103,549465.094,547618.2951
000533.SZ,000533,顺钠股份,广东,电气设备,主板,19940103,435904.896,432173.4144
000534.SZ,000534,万泽股份,广东,生物制药,主板,19940110,834292.643,819033.2534
000536.SZ,000536,华映科技,福建,元器件,主板,19931126,1648555.5506,1646797.1795
000537.SZ,000537,中绿电,天津,新型电力,主板,19931210,1713213.3498,1713208.6245
000538.SZ,000538,云南白药,云南,中成药,主板,19931215,9843776.7808,9761779.9931
000539.SZ,000539,粤电力A,广东,火力发电,主板,19931126,2346876.9417,1141591.8021
000541.SZ,000541,佛山照明,广东,家用电器,主板,19931123,992112.7366,764694.2099
000543.SZ,000543,皖能电力,安徽,火力发电,主板,19931220,1614006.6917,1614006.6917
000544.SZ,000544,中原环保,河南,环境保护,主板,19931208,821659.0234,821659.0234
000545.SZ,000545,金浦钛业,吉林,化工原料,主板,19931215,216116.448,215803.278
000546.SZ,000546,金圆股份,吉林,环境保护,主板,19931215,378488.0335,339149.7083
000547.SZ,000547,航天发展,福建,通信设备,主板,19931130,1237214.4402,1229383.4387
000548.SZ,000548,湖南投资,湖南,路桥,主板,19931220,257595.3585,257581.4265
000550.SZ,000550,江铃汽车,江西,汽车整车,主板,19931201,1924967.22,1156172.8468
000551.SZ,000551,创元科技,江苏,专用机械,主板,19940106,533206.3506,529783.1722
000552.SZ,000552,甘肃能化,甘肃,煤炭开采,主板,19940106,1337950.484,931444.3458
000553.SZ,000553,安道麦A,湖北,农药化肥,主板,19931203,1414195.742,1321479.9488
000554.SZ,000554,泰山石油,山东,石油贸易,主板,19931215,279340.9178,210701.5075
000555.SZ,000555,神州信息,深圳,软件服务,主板,19940408,1302658.8734,1298006.8656
000557.SZ,000557,西部创业,宁夏,铁路,主板,19940617,771480.2348,771237.6687
000558.SZ,000558,天府文旅,四川,旅游景点,主板,19940509,429311.575,429131.9745
000559.SZ,000559,万向钱潮,浙江,汽车配件,主板,19940110,2233362.9485,2233354.4614
000560.SZ,000560,我爱我家,云南,房产服务,主板,19940202,803225.7902,769047.8864
000561.SZ,000561,烽火电子,陕西,通信设备,主板,19940509,519674.5882,517742.95
000563.SZ,000563,陕国投A,陕西,多元金融,主板,19940110,1754091.8328,1754091.8328
000564.SZ,000564,供销大集,陕西,百货,主板,19940110,5363244.8161,4370364.1274
000565.SZ,000565,渝三峡A,重庆,染料涂料,主板,19940408,232839.0221,232839.0221
000566.SZ,000566,海南海药,海南,化学制药,主板,19940525,651277.2933,585286.686
000567.SZ,000567,海德股份,海南,多元金融,主板,19940525,1213801.7283,1210906.8753
000568.SZ,000568,泸州老窖,四川,白酒,主板,19940509,19342914.7009,19308667.4152
000570.SZ,000570,苏常柴A,江苏,农用机械,主板,19940701,410713.0391,323413.0391
000571.SZ,000571,新大洲A,海南,煤炭开采,主板,19940525,331455.955,321540.4675
000572.SZ,000572,海马汽车,海南,汽车整车,主板,19940808,684168.7532,683175.4039
000573.SZ,000573,粤宏远A,广东,区域地产,主板,19940815,278928.6239,276605.6259
000576.SZ,000576,甘化科工,广东,电气设备,主板,19940907,340406.2069,338404.8634
000581.SZ,000581,威孚高科,江苏,汽车配件,主板,19980924,2338929.8434,1932635.0768
000582.SZ,000582,北部湾港,广西,港口,主板,19951102,1878981.3892,1453039.0553
000584.SZ,000584,*ST工智,江苏,专用机械,主板,19951128,221432.8349,220829.6332
000586.SZ,000586,汇源通信,四川,通信设备,主板,19951220,195567.84,195567.84
000589.SZ,000589,贵州轮胎,贵州,汽车配件,主板,19960308,751188.4567,739075.831
000590.SZ,000590,启迪药业,湖南,中成药,主板,19960119,225821.4048,225731.7821
000591.SZ,000591,太阳能,重庆,新型电力,主板,19960208,1727452.5501,1588482.3047
000592.SZ,000592,平潭发展,福建,林业,主板,19960327,538966.8689,534310.7933
000593.SZ,000593,德龙汇能,四川,供气供热,主板,19960312,195453.8999,195373.3271
000595.SZ,000595,宝塔实业,宁夏,机械基件,主板,19960419,667252.6305,666904.7967
000596.SZ,000596,古井贡酒,安徽,白酒,主板,19960927,9313932.0,7199532.0
000597.SZ,000597,东北制药,辽宁,化学制药,主板,19960523,695973.2901,682764.2673
000598.SZ,000598,兴蓉环境,四川,水务,主板,19960529,1927944.8298,1921724.4958
000599.SZ,000599,青岛双星,山东,汽车配件,主板,19960430,372442.0981,372433.6621
000600.SZ,000600,建投能源,河北,火力发电,主板,19960606,964356.5674,580997.1169
000601.SZ,000601,韶能股份,广东,水力发电,主板,19960830,480845.4927,480804.7231
000603.SZ,000603,盛达资源,北京,铅锌,主板,19960823,976306.6246,941988.648
000605.SZ,000605,渤海股份,北京,水务,主板,19960913,270136.4876,254801.2572
000607.SZ,000607,华媒控股,浙江,广告包装,主板,19960830,422344.8402,360966.4074
000608.SZ,000608,阳光股份,广西,区域地产,主板,19960919,155981.9683,154909.9987
000609.SZ,000609,*ST中迪,北京,区域地产,主板,19961010,79903.8944,77719.5674
000610.SZ,000610,西安旅游,陕西,旅游服务,主板,19960926,298775.8511,297206.419
000612.SZ,000612,焦作万方,河南,铝,主板,19960926,,
000615.SZ,000615,ST美谷,湖北,医疗保健,主板,19961016,232708.8143,232562.5875
000617.SZ,000617,中油资本,新疆,多元金融,主板,19961022,8204709.3223,8204709.3223
000619.SZ,000619,海螺新材,安徽,其他建材,主板,19961023,276171.6882,225360.0
000620.SZ,000620,新华联,北京,全国地产,主板,19961029,1086285.7824,864269.4469
000622.SZ,000622,*ST恒立,湖南,批发业,主板,19961107,121189.41,121189.41
000623.SZ,000623,吉林敖东,吉林,中成药,主板,19961028,1972031.4932,1964089.8366
000625.SZ,000625,长安汽车,重庆,汽车整车,主板,19970610,12947796.3944,10788510.4807
000626.SZ,000626,远大控股,江苏,商贸代理,主板,19961128,278899.3743,275108.6232
000627.SZ,000627,天茂集团,湖北,保险,主板,19961112,1926845.3744,1775476.6244
000628.SZ,000628,高新发展,四川,建筑工程,主板,19961118,1835378.8,1000759.2551
000629.SZ,000629,钒钛股份,四川,小金属,主板,19961115,2751311.1333,2750017.7255
000630.SZ,000630,铜陵有色,安徽,铜,主板,19961120,4285628.3343,3526360.8391
000631.SZ,000631,顺发恒业,浙江,综合类,主板,19961122,697026.2134,697026.2134
000632.SZ,000632,三木集团,福建,综合类,主板,19961121,157811.1342,157798.2644
000633.SZ,000633,合金投资,新疆,小金属,主板,19961112,187931.91,187930.5192
000635.SZ,000635,英力特,宁夏,化工原料,主板,19961120,233684.7875,233377.4535
000636.SZ,000636,风华高科,广东,元器件,主板,19961129,1733205.7901,1733205.7901
000637.SZ,000637,茂化实华,广东,石油加工,主板,19961114,183516.0007,129909.032
000638.SZ,000638,万方发展,吉林,农业综合,主板,19961126,160052.6872,159414.8389
000639.SZ,000639,西王食品,山东,食品,主板,19961126,330304.9971,330304.5922
000650.SZ,000650,仁和药业,江西,中成药,主板,19961210,768566.0905,730930.8229
000651.SZ,000651,格力电器,广东,家用电器,主板,19961118,23447484.4318,23087658.0276
000652.SZ,000652,泰达股份,天津,批发业,主板,19961128,581376.0977,580934.9189
000655.SZ,000655,金岭矿业,山东,普钢,主板,19961128,381613.0874,381613.0874
000656.SZ,000656,*ST金科,重庆,全国地产,主板,19961128,779598.5091,775514.5125
000657.SZ,000657,中钨高新,海南,小金属,主板,19961205,2181417.8466,1302190.739
000659.SZ,000659,珠海中富,广东,广告包装,主板,19961203,375425.1358,375425.1358
000661.SZ,000661,长春高新,吉林,生物制药,主板,19961218,3918239.966,3838415.4716
000663.SZ,000663,永安林业,福建,林业,主板,19961206,192583.2074,175204.2841
000665.SZ,000665,湖北广电,湖北,影视音像,主板,19961210,599277.7839,599257.1439
000668.SZ,000668,荣丰控股,山东,房产服务,主板,19961210,82231.4584,82231.4584
000669.SZ,000669,ST金鸿,吉林,供气供热,主板,19961210,132679.7154,132679.7154
000670.SZ,000670,盈方微,湖北,元器件,主板,19961217,619543.1477,532914.7535
000672.SZ,000672,上峰水泥,甘肃,水泥,主板,19961218,759036.6374,759036.6374
000676.SZ,000676,智度股份,广东,互联网,主板,19961224,1126107.4014,1124768.6438
000677.SZ,000677,恒天海龙,山东,化纤,主板,19961226,330039.5761,330039.5761
000678.SZ,000678,襄阳轴承,湖北,汽车配件,主板,19970106,434333.1482,434333.1482
000679.SZ,000679,大连友谊,辽宁,百货,主板,19970124,244490.4,244490.4
000680.SZ,000680,山推股份,山东,工程机械,主板,19970122,1581345.0922,1378628.2899
000681.SZ,000681,视觉中国,江苏,互联网,主板,19970121,1763353.4064,1701887.2772
000682.SZ,000682,东方电子,山东,电气设备,主板,19970121,1289779.3807,1289652.06
000683.SZ,000683,远兴能源,内蒙,化工原料,主板,19970131,2105156.4033,1871871.9839
000685.SZ,000685,中山公用,广东,水务,主板,19970123,1323174.8818,1124804.0584
000686.SZ,000686,东北证券,吉林,证券,主板,19970227,1877043.2378,1877043.2378
000688.SZ,000688,国城矿业,四川,铅锌,主板,19970120,1483272.7518,1483267.058
000690.SZ,000690,宝新能源,广东,火力发电,主板,19970128,907345.2385,906754.3841
000691.SZ,000691,亚太实业,甘肃,化工原料,主板,19970228,101506.78,101506.78
000692.SZ,000692,惠天热电,辽宁,供气供热,主板,19970227,179564.7129,179564.7129
000695.SZ,000695,滨海能源,天津,广告包装,主板,19970218,254136.7846,253648.0964
000697.SZ,000697,炼石航空,陕西,航空,主板,19970325,677526.2798,437656.1508
000698.SZ,000698,沈阳化工,辽宁,石油加工,主板,19970220,263064.1208,252213.0618
000700.SZ,000700,模塑科技,江苏,汽车配件,主板,19970228,729822.2343,729822.2343
000701.SZ,000701,厦门信达,福建,商贸代理,主板,19970226,339930.9743,335933.8597
000702.SZ,000702,正虹科技,湖南,饲料,主板,19970318,259275.4611,199442.6628
000703.SZ,000703,恒逸石化,广西,化纤,主板,19970328,2262115.8657,2250412.7485
000705.SZ,000705,浙江震元,浙江,医药商业,主板,19970410,260616.1631,219933.2858
000707.SZ,000707,双环科技,湖北,化工原料,主板,19970415,327222.7643,327222.7643
000708.SZ,000708,中信特钢,湖北,特种钢,主板,19970326,6208003.1531,6208003.1531
000709.SZ,000709,河钢股份,河北,普钢,主板,19970416,2336189.3668,2335803.2019
000710.SZ,000710,贝瑞基因,四川,医疗保健,主板,19970422,611945.6559,550905.6245
000711.SZ,000711,*ST京蓝,黑龙江,环境保护,主板,19970411,471401.0768,377062.8423
000712.SZ,000712,锦龙股份,广东,证券,主板,19970415,1194368.0,1193237.5827
000713.SZ,000713,丰乐种业,安徽,种植业,主板,19970422,442704.8006,442704.8006
000715.SZ,000715,中兴商业,辽宁,百货,主板,19970508,261902.9322,261487.4812
000716.SZ,000716,黑芝麻,广西,食品,主板,19970418,521414.7686,484878.6813
000717.SZ,000717,中南股份,广东,普钢,主板,19970508,736849.0594,736751.2474
000718.SZ,000718,苏宁环球,吉林,区域地产,主板,19970408,679758.55,511489.5793
000719.SZ,000719,中原传媒,河南,出版业,主板,19970331,1092781.6039,712513.5759
000720.SZ,000720,新能泰山,山东,电气设备,主板,19970509,366907.2187,366907.2187
000721.SZ,000721,西安饮食,陕西,酒店餐饮,主板,19970430,546940.3355,488279.3735
000722.SZ,000722,湖南发展,湖南,其他建材,主板,19970522,440486.2096,440486.2096
000723.SZ,000723,美锦能源,山西,焦炭加工,主板,19970515,1923225.8783,1907950.3282
000725.SZ,000725,京东方A,北京,元器件,主板,20010112,16639097.1617,16288387.6132
000726.SZ,000726,鲁泰A,山东,纺织,主板,20001225,492835.524,354911.6916
000727.SZ,000727,冠捷科技,江苏,元器件,主板,19970520,1413224.8978,1413224.8978
000728.SZ,000728,国元证券,安徽,证券,主板,19970616,3512841.2023,3512841.2023
000729.SZ,000729,燕京啤酒,北京,啤酒,主板,19970716,3365335.9732,2996470.3604
000731.SZ,000731,四川美丰,四川,农药化肥,主板,19970617,397886.3413,397886.3413
000733.SZ,000733,振华科技,贵州,元器件,主板,19970703,2672204.9963,2670299.3419
000735.SZ,000735,罗牛山,海南,农业综合,主板,19970611,713938.4184,713556.4605
000736.SZ,000736,中交地产,重庆,全国地产,主板,19970425,478142.9766,461610.2688
000737.SZ,000737,北方铜业,山西,铜,主板,19970428,1784719.2996,1660616.2329
000738.SZ,000738,航发控制,江苏,航空,主板,19970626,2636943.922,2636943.922
000739.SZ,000739,普洛药业,浙江,化学制药,主板,19970509,1996035.3442,1995292.5073
000750.SZ,000750,国海证券,广西,证券,主板,19970709,2643876.2335,2399628.4465
000751.SZ,000751,锌业股份,辽宁,铅锌,主板,19970626,483073.5479,421550.7649
000752.SZ,000752,ST西发,西藏,啤酒,主板,19970625,209160.4834,209160.4834
000753.SZ,000753,漳州发展,福建,综合类,主板,19970626,426336.8605,426336.8605
000755.SZ,000755,山西高速,山西,路桥,主板,19970627,685233.8615,685233.8615
000756.SZ,000756,新华制药,山东,化学制药,主板,19970806,1020179.4953,673731.7333
000757.SZ,000757,浩物股份,四川,汽车服务,主板,19970627,210955.5736,210954.9574
000758.SZ,000758,中色股份,北京,铅锌,主板,19970416,1012363.4129,1000411.7122
000759.SZ,000759,中百集团,湖北,超市连锁,主板,19970519,594934.8643,582266.9502
000761.SZ,000761,本钢板材,辽宁,普钢,主板,19980115,1630966.5783,1472166.5783
000762.SZ,000762,西藏矿业,西藏,小金属,主板,19970708,1143977.2373,1143157.3565
000766.SZ,000766,通化金马,吉林,化学制药,主板,19970430,1664303.8855,1663465.2267
000767.SZ,000767,晋控电力,山西,火力发电,主板,19970609,778466.3814,736798.3483
000768.SZ,000768,中航西飞,陕西,航空,主板,19970626,7007203.2388,6984702.6039
000776.SZ,000776,广发证券,广东,证券,主板,19970611,11804272.2331,9163084.5307
000777.SZ,000777,中核科技,江苏,机械基件,主板,19970710,705488.3711,705475.9217
000778.SZ,000778,新兴铸管,河北,钢加工,主板,19970606,1395040.1643,1370555.9127
000779.SZ,000779,甘咨询,甘肃,建筑工程,主板,19970528,469477.7465,469436.789
000782.SZ,000782,恒申新材,广东,化纤,主板,19970619,339857.847,261429.1134
000783.SZ,000783,长江证券,湖北,证券,主板,19970731,3566897.0515,3566897.0515
000785.SZ,000785,居然智家,湖北,百货,主板,19970711,2802171.9663,2654074.8657
000786.SZ,000786,北新建材,北京,其他建材,主板,19970606,4985737.6417,4817357.1761
000788.SZ,000788,北大医药,重庆,化学制药,主板,19970616,347460.6688,347460.6688
000789.SZ,000789,万年青,江西,水泥,主板,19970923,411462.1075,411452.3514
000790.SZ,000790,华神科技,四川,中成药,主板,19980327,232647.3228,232290.082
000791.SZ,000791,甘肃能源,甘肃,水力发电,主板,19971014,1887914.7298,931505.4249
000792.SZ,000792,盐湖股份,青海,农药化肥,主板,19970904,8863384.0062,8863237.7971
000793.SZ,000793,华闻集团,海南,出版业,主板,19970729,573209.4462,562809.4725
000795.SZ,000795,英洛华,浙江,矿物制品,主板,19970808,1415971.4446,1415971.4446
000796.SZ,000796,凯撒旅业,海南,旅游服务,主板,19970703,622270.0994,516337.5223
000797.SZ,000797,中国武夷,福建,全国地产,主板,19970715,463372.494,463215.7888
000798.SZ,000798,中水渔业,北京,渔业,主板,19980212,249515.6416,249495.1816
000799.SZ,000799,酒鬼酒,湖南,白酒,主板,19970718,1525866.4901,1525866.4901
000800.SZ,000800,一汽解放,吉林,汽车整车,主板,19970618,3952664.0543,3711778.6071
000801.SZ,000801,四川九洲,四川,家用电器,主板,19980506,2054818.5518,2054818.5518
000802.SZ,000802,北京文化,北京,影视音像,主板,19980108,359381.928,359163.558
000803.SZ,000803,山高环能,四川,环境保护,主板,19980303,252920.7219,246356.3872
000807.SZ,000807,云铝股份,云南,铝,主板,19980408,6433060.9863,6432953.8489
000809.SZ,000809,*ST和展,辽宁,区域地产,主板,19980616,258984.466,258984.466
000810.SZ,000810,创维数字,四川,家用电器,主板,19980602,1640208.1187,1593685.6915
000811.SZ,000811,冰轮环境,山东,工程机械,主板,19980528,1024707.993,1000901.8309
000812.SZ,000812,陕西金叶,陕西,广告包装,主板,19980623,355904.6803,355658.5291
000813.SZ,000813,德展健康,新疆,化学制药,主板,19980519,723095.3007,722982.5757
000815.SZ,000815,美利云,宁夏,造纸,主板,19980609,864907.2155,864907.2155
000816.SZ,000816,智慧农业,江苏,农用机械,主板,19970818,565782.2073,561676.9435
000818.SZ,000818,航锦科技,辽宁,化工原料,主板,19971017,2057842.68,2052423.222
000819.SZ,000819,岳阳兴长,湖南,石油加工,主板,19970625,601867.5398,567850.833
000820.SZ,000820,神雾节能,江西,综合类,主板,19980630,182234.3371,82951.2593
000821.SZ,000821,京山轻机,湖北,电气设备,主板,19980626,852092.6963,827993.3052
000822.SZ,000822,山东海化,山东,化工原料,主板,19980703,468133.0773,468133.0773
000823.SZ,000823,超声电子,广东,元器件,主板,19971008,578876.326,578827.29
000825.SZ,000825,太钢不锈,山西,特种钢,主板,19981021,2105851.1169,2101915.4367
000826.SZ,000826,启迪环境,湖北,环境保护,主板,19980225,272242.4704,272193.7102
000828.SZ,000828,东莞控股,广东,路桥,主板,19970617,1048872.6449,1048871.2828
000829.SZ,000829,天音控股,江西,其他商业,主板,19971202,1280350.4471,1279137.9566
000830.SZ,000830,鲁西化工,山东,化工原料,主板,19980807,2242542.4575,2234779.7135
000831.SZ,000831,中国稀土,江西,小金属,主板,19980911,3252641.7735,3252641.7735
000833.SZ,000833,粤桂股份,广西,综合类,主板,19981111,1044311.0517,590720.0379
000837.SZ,000837,秦川机床,陕西,机床制造,主板,19980928,1232078.1297,1232054.2812
000838.SZ,000838,财信发展,重庆,区域地产,主板,19970626,291622.4751,279247.9516
000839.SZ,000839,中信国安,北京,综合类,主板,19971031,1203386.6901,1203386.6901
000848.SZ,000848,承德露露,河北,软饮料,主板,19971113,888355.6385,877353.8132
000850.SZ,000850,华茂股份,安徽,纺织,主板,19981007,406719.6189,406604.0548
000851.SZ,000851,ST高鸿,贵州,通信设备,主板,19980609,253571.3444,247903.0213
000852.SZ,000852,石化机械,湖北,化工机械,主板,19981126,654957.057,644585.9446
000856.SZ,000856,冀东装备,河北,专用机械,主板,19980813,286474.0,286474.0
000858.SZ,000858,五粮液,四川,白酒,主板,19980427,52324075.9074,52322969.2264
000859.SZ,000859,国风新材,安徽,塑料,主板,19981119,478451.3287,478386.0472
000860.SZ,000860,顺鑫农业,北京,白酒,主板,19981104,1264712.7162,1264712.7162
000862.SZ,000862,银星能源,宁夏,新型电力,主板,19980915,442454.1635,302680.1364
000863.SZ,000863,三湘印象,上海,区域地产,主板,19970925,433316.7385,427046.8309
000868.SZ,000868,安凯客车,安徽,汽车整车,主板,19970725,661418.3734,516263.2063
000869.SZ,000869,张裕A,山东,红黄酒,主板,20001026,1462560.6303,990740.2802
000875.SZ,000875,吉电股份,吉林,火力发电,主板,20020926,1835398.9368,1411722.9473
000876.SZ,000876,新希望,四川,饲料,主板,19980311,4430893.9364,4405193.4937
000877.SZ,000877,天山股份,新疆,水泥,主板,19990107,3996096.332,1024043.0436
000878.SZ,000878,云南铜业,云南,铜,主板,19980602,2698887.3336,2698834.3372
000880.SZ,000880,潍柴重机,山东,专用机械,主板,19980402,1014503.6772,496540.044
000881.SZ,000881,中广核技,辽宁,化工原料,主板,19980902,655180.0898,547708.4135
000882.SZ,000882,华联股份,北京,其他商业,主板,19980616,728135.6179,727646.7948
000883.SZ,000883,湖北能源,湖北,水力发电,主板,19980519,3035927.503,3026046.264
000885.SZ,000885,城发环境,河南,环境保护,主板,19990319,809660.6796,809660.6796
000886.SZ,000886,海南高速,海南,区域地产,主板,19980123,692179.81,684485.8286
000887.SZ,000887,中鼎股份,安徽,汽车配件,主板,19981203,2854149.7715,2849555.4781
000888.SZ,000888,峨眉山A,四川,旅游景点,主板,19971021,654426.0727,654426.0727
000889.SZ,000889,ST中嘉,河北,通信设备,主板,19971218,246244.5635,228770.4648
000890.SZ,000890,法尔胜,江苏,环境保护,主板,19990119,147665.3967,147660.8482
000892.SZ,000892,欢瑞世纪,重庆,影视音像,主板,19990115,401221.0135,290732.1097
000893.SZ,000893,亚钾国际,广东,农药化肥,主板,19981224,2322140.6329,2039852.546
000895.SZ,000895,双汇发展,河南,食品,主板,19981210,9143240.9411,9141822.5604
000897.SZ,000897,津滨发展,天津,区域地产,主板,19990422,371972.6138,371965.5758
000898.SZ,000898,鞍钢股份,辽宁,普钢,主板,19971225,2435997.5271,2068871.395
000899.SZ,000899,赣能股份,江西,火力发电,主板,19971126,799080.0854,799080.0854
000900.SZ,000900,现代投资,湖南,路桥,主板,19990128,622309.6169,622281.9419
